time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-05-24 01:30,8002.496,10683.139,1200.481,2663.533
2024-05-24 01:45,8002.579,10683.139,1200.481,2663.533
2024-05-24 02:00,8002.646,10683.139,1200.481,2663.533
2024-05-24 02:15,8002.705,10683.139,1200.481,2663.533
2024-05-24 02:30,8002.765,10683.139,1200.481,2663.533
2024-05-24 02:45,8002.835,10683.139,1200.481,2663.533
2024-05-24 03:00,8002.895,10683.139,1200.481,2663.533
2024-05-24 03:15,8002.934,10683.139,1200.481,2663.533
2024-05-24 03:30,8002.976,10683.139,1200.481,2663.533
2024-05-24 03:45,8003.019,10683.139,1200.481,2663.533
2024-05-24 04:00,8003.075,10683.139,1200.481,2663.533
2024-05-24 04:15,8003.136,10683.139,1200.481,2663.533
2024-05-24 04:30,8003.198,10683.139,1200.481,2663.533
2024-05-24 04:45,8003.256,10683.139,1200.481,2663.533
2024-05-24 05:00,8003.321,10683.139,1200.481,2663.533
2024-05-24 05:15,8003.374,10683.139,1200.481,2663.533
2024-05-24 05:30,8003.416,10683.139,1200.481,2663.533
2024-05-24 05:45,8003.453,10683.139,1200.481,2663.533
2024-05-24 06:00,8003.479,10683.139,1200.481,2663.533
2024-05-24 06:15,8003.512,10683.139,1200.481,2663.533
2024-05-24 06:30,8003.530,10683.139,1200.481,2663.533
2024-05-24 06:45,8003.561,10683.139,1200.481,2663.533
2024-05-24 07:00,8003.575,10683.139,1200.533,2663.535
2024-05-24 07:15,8003.575,10683.139,1200.533,2663.756
2024-05-24 07:30,8003.575,10683.223,1200.533,2663.917
2024-05-24 07:45,8003.575,10683.223,1200.533,2664.056
2024-05-24 08:00,8003.575,10683.223,1200.533,2664.251
2024-05-24 08:15,8003.575,10683.223,1200.533,2664.616
2024-05-24 08:30,8003.575,10683.223,1200.533,2665.004
2024-05-24 08:45,8003.575,10683.223,1200.533,2665.410
2024-05-24 09:00,8003.575,10683.223,1200.533,2665.846
2024-05-24 09:15,8003.575,10683.223,1200.533,2666.272
2024-05-24 09:30,8003.575,10683.223,1200.533,2666.727
2024-05-24 09:45,8003.575,10683.223,1200.533,2667.179
2024-05-24 10:00,8003.575,10683.426,1200.533,2667.314
2024-05-24 10:15,8003.575,10683.429,1200.533,2667.527
2024-05-24 10:30,8003.575,10683.429,1200.533,2667.759
2024-05-24 10:45,8003.575,10683.429,1200.533,2668.068
2024-05-24 11:00,8003.575,10683.429,1200.533,2668.415
2024-05-24 11:15,8003.575,10683.429,1200.533,2668.647
2024-05-24 11:30,8003.575,10683.429,1200.533,2668.913
2024-05-24 11:45,8003.575,10683.522,1200.533,2669.089
2024-05-24 12:00,8003.575,10683.642,1200.533,2669.336
2024-05-24 12:15,8003.575,10683.642,1200.533,2669.649
2024-05-24 12:30,8003.575,10683.642,1200.533,2669.954
2024-05-24 12:45,8003.575,10683.642,1200.533,2670.127
2024-05-24 13:00,8003.575,10683.642,1200.533,2670.246
2024-05-24 13:15,8003.575,10683.668,1200.533,2670.246
2024-05-24 13:30,8003.575,10683.700,1200.533,2670.246
2024-05-24 13:45,8003.575,10683.701,1200.533,2670.300
2024-05-24 14:00,8003.575,10683.701,1200.533,2670.489
2024-05-24 14:15,8003.575,10683.701,1200.533,2670.653
2024-05-24 14:30,8003.575,10683.701,1200.533,2670.816
2024-05-24 14:45,8003.575,10683.701,1200.533,2670.908
2024-05-24 15:00,8003.575,10683.701,1200.533,2670.977
2024-05-24 15:15,8003.575,10683.866,1200.533,2670.985
2024-05-24 15:30,8003.575,10683.870,1200.533,2671.013
2024-05-24 15:45,8003.575,10683.870,1200.533,2671.123
2024-05-24 16:00,8003.575,10683.870,1200.533,2671.222
2024-05-24 16:15,8003.575,10683.870,1200.533,2671.320
2024-05-24 16:30,8003.575,10683.872,1200.533,2671.341
2024-05-24 16:45,8003.575,10683.878,1200.533,2671.362
2024-05-24 17:00,8003.575,10683.878,1200.533,2671.415
2024-05-24 17:15,8003.575,10684.179,1200.533,2671.432
2024-05-24 17:30,8003.575,10684.491,1200.533,2671.432
2024-05-24 17:45,8003.575,10684.519,1200.533,2671.434
2024-05-24 18:00,8003.575,10684.551,1200.533,2671.434
2024-05-24 18:15,8003.575,10684.603,1200.533,2671.435
2024-05-24 18:30,8003.575,10684.674,1200.533,2671.435
2024-05-24 18:45,8003.575,10684.749,1200.533,2671.435
2024-05-24 19:00,8003.575,10684.807,1200.533,2671.435
2024-05-24 19:15,8003.575,10684.914,1200.533,2671.435
2024-05-24 19:30,8003.575,10685.739,1200.533,2671.435
2024-05-24 19:45,8003.575,10686.026,1200.533,2671.435
2024-05-24 20:00,8003.575,10686.309,1200.533,2671.435
2024-05-24 20:15,8003.575,10686.415,1200.533,2671.435
2024-05-24 20:30,8003.575,10686.489,1200.533,2671.435
2024-05-24 20:45,8003.575,10686.636,1200.533,2671.435
2024-05-24 21:00,8003.575,10686.793,1200.533,2671.435
2024-05-24 21:15,8003.575,10686.942,1200.533,2671.435
2024-05-24 21:30,8003.575,10687.105,1200.533,2671.435
2024-05-24 21:45,8003.575,10687.243,1200.533,2671.435
2024-05-24 22:00,8003.575,10687.433,1200.533,2671.435
2024-05-24 22:15,8003.575,10687.618,1200.533,2671.435
2024-05-24 22:30,8003.575,10687.843,1200.533,2671.435
2024-05-24 22:45,8003.575,10687.987,1200.533,2671.435
2024-05-24 23:00,8003.577,10688.116,1200.533,2671.435
2024-05-24 23:15,8003.703,10688.116,1200.533,2671.435
2024-05-24 23:30,8003.816,10688.116,1200.533,2671.435
2024-05-24 23:45,8003.910,10688.116,1200.533,2671.435
2024-05-25 00:00,8004.006,10688.116,1200.533,2671.435
2024-05-25 00:15,8004.113,10688.116,1200.533,2671.435
2024-05-25 00:30,8004.205,10688.116,1200.533,2671.435
2024-05-25 00:45,8004.318,10688.116,1200.533,2671.435
2024-05-25 01:00,8004.436,10688.116,1200.533,2671.435
2024-05-25 01:15,8004.567,10688.116,1200.533,2671.435
2024-05-25 01:30,8004.692,10688.116,1200.533,2671.435
2024-05-25 01:45,8004.794,10688.116,1200.533,2671.435
2024-05-25 02:00,8004.891,10688.116,1200.533,2671.435
2024-05-25 02:15,8004.992,10688.116,1200.533,2671.435
2024-05-25 02:30,8005.102,10688.116,1200.533,2671.435
2024-05-25 02:45,8005.205,10688.116,1200.533,2671.435
2024-05-25 03:00,8005.324,10688.116,1200.533,2671.435
2024-05-25 03:15,8005.438,10688.116,1200.533,2671.435
2024-05-25 03:30,8005.538,10688.116,1200.533,2671.435
2024-05-25 03:45,8005.607,10688.116,1200.533,2671.435
2024-05-25 04:00,8005.656,10688.116,1200.533,2671.435
2024-05-25 04:15,8005.704,10688.116,1200.533,2671.435
2024-05-25 04:30,8005.756,10688.116,1200.533,2671.435
2024-05-25 04:45,8005.817,10688.116,1200.533,2671.435
2024-05-25 05:00,8005.889,10688.116,1200.533,2671.435
2024-05-25 05:15,8005.956,10688.116,1200.533,2671.435
2024-05-25 05:30,8006.022,10688.116,1200.533,2671.435
2024-05-25 05:45,8006.100,10688.116,1200.533,2671.435
2024-05-25 06:00,8006.163,10688.116,1200.533,2671.435
2024-05-25 06:15,8006.213,10688.116,1200.533,2671.435
2024-05-25 06:30,8006.258,10688.116,1200.533,2671.435
2024-05-25 06:45,8006.294,10688.116,1200.533,2671.435
2024-05-25 07:00,8006.355,10688.116,1200.533,2671.435
2024-05-25 07:15,8006.428,10688.116,1200.533,2671.435
2024-05-25 07:30,8006.481,10688.116,1200.533,2671.435
2024-05-25 07:45,8006.523,10688.116,1200.533,2671.435
2024-05-25 08:00,8006.532,10688.116,1200.546,2671.435
2024-05-25 08:15,8006.533,10688.116,1200.562,2671.435
2024-05-25 08:30,8006.533,10688.116,1200.607,2671.435
2024-05-25 08:45,8006.647,10688.116,1200.668,2671.435
2024-05-25 09:00,8006.647,10688.116,1200.756,2671.435
2024-05-25 09:15,8006.647,10688.116,1200.885,2671.435
2024-05-25 09:30,8006.647,10688.116,1201.027,2671.435
2024-05-25 09:45,8006.647,10688.116,1201.393,2671.435
2024-05-25 10:00,8006.647,10688.116,1201.783,2671.435
2024-05-25 10:15,8006.747,10688.116,1201.976,2671.435
2024-05-25 10:30,8006.866,10688.116,1202.122,2671.435
2024-05-25 10:45,8006.866,10688.116,1202.287,2671.435
2024-05-25 11:00,8006.867,10688.116,1202.467,2671.435
2024-05-25 11:15,8006.954,10688.116,1202.605,2671.435
2024-05-25 11:30,8006.975,10688.116,1202.928,2671.435
2024-05-25 11:45,8007.118,10688.116,1203.022,2671.435
2024-05-25 12:00,8007.402,10688.116,1203.065,2671.435
2024-05-25 12:15,8007.688,10688.116,1203.198,2671.435
2024-05-25 12:30,8008.028,10688.116,1203.240,2671.435
2024-05-25 12:45,8008.200,10688.116,1203.241,2671.435
2024-05-25 13:00,8008.240,10688.116,1203.258,2671.435
2024-05-25 13:15,8008.321,10688.116,1203.267,2671.435
2024-05-25 13:30,8008.407,10688.116,1203.269,2671.435
2024-05-25 13:45,8008.544,10688.116,1203.269,2671.435
2024-05-25 14:00,8008.641,10688.116,1203.269,2671.435
2024-05-25 14:15,8008.658,10688.116,1203.275,2671.435
2024-05-25 14:30,8008.658,10688.116,1203.327,2671.435
2024-05-25 14:45,8008.669,10688.116,1203.364,2671.435
2024-05-25 15:00,8008.856,10688.116,1203.367,2671.435
2024-05-25 15:15,8009.145,10688.116,1203.367,2671.435
2024-05-25 15:30,8009.570,10688.116,1203.367,2671.435
2024-05-25 15:45,8009.917,10688.116,1203.368,2671.435
2024-05-25 16:00,8010.089,10688.116,1203.390,2671.435
2024-05-25 16:15,8010.138,10688.116,1203.486,2671.435
2024-05-25 16:30,8010.347,10688.116,1203.530,2671.435
2024-05-25 16:45,8010.418,10688.116,1203.615,2671.435
2024-05-25 17:00,8010.618,10688.116,1203.625,2671.435
2024-05-25 17:15,8010.673,10688.116,1203.628,2671.435
2024-05-25 17:30,8010.709,10688.116,1203.652,2671.435
2024-05-25 17:45,8010.774,10688.116,1203.817,2671.435
2024-05-25 18:00,8010.774,10688.116,1203.917,2671.435
2024-05-25 18:15,8010.774,10688.116,1203.963,2671.435
2024-05-25 18:30,8010.774,10688.116,1203.993,2671.435
2024-05-25 18:45,8010.786,10688.116,1203.995,2671.435
2024-05-25 19:00,8010.804,10688.116,1203.995,2671.435
2024-05-25 19:15,8010.850,10688.116,1203.995,2671.435
2024-05-25 19:30,8010.891,10688.116,1203.995,2671.435
2024-05-25 19:45,8010.951,10688.116,1203.995,2671.435
2024-05-25 20:00,8011.011,10688.116,1203.995,2671.435
2024-05-25 20:15,8011.079,10688.116,1203.995,2671.435
2024-05-25 20:30,8011.149,10688.116,1203.995,2671.435
2024-05-25 20:45,8011.214,10688.116,1203.995,2671.435
2024-05-25 21:00,8011.307,10688.116,1203.995,2671.435
2024-05-25 21:15,8011.432,10688.116,1203.995,2671.435
2024-05-25 21:30,8011.577,10688.116,1203.995,2671.435
2024-05-25 21:45,8011.847,10688.116,1203.995,2671.435
2024-05-25 22:00,8012.406,10688.116,1203.995,2671.435
2024-05-25 22:15,8012.735,10688.116,1203.995,2671.435
2024-05-25 22:30,8012.927,10688.116,1203.995,2671.435
2024-05-25 22:45,8013.079,10688.116,1203.995,2671.435
2024-05-25 23:00,8013.228,10688.116,1203.995,2671.435
2024-05-25 23:15,8013.388,10688.116,1203.995,2671.435
2024-05-25 23:30,8013.547,10688.116,1203.995,2671.435
2024-05-25 23:45,8013.696,10688.116,1203.995,2671.435
2024-05-26 00:00,8013.831,10688.116,1203.995,2671.435
2024-05-26 00:15,8013.948,10688.116,1203.995,2671.435
2024-05-26 00:30,8014.064,10688.116,1203.995,2671.435
2024-05-26 00:45,8014.159,10688.116,1203.995,2671.435
2024-05-26 01:00,8014.251,10688.116,1203.995,2671.435
2024-05-26 01:15,8014.343,10688.116,1203.995,2671.435
2024-05-26 01:30,8014.431,10688.116,1203.995,2671.435
2024-05-26 01:45,8014.504,10688.116,1203.995,2671.435
2024-05-26 02:00,8014.591,10688.116,1203.995,2671.435
2024-05-26 02:15,8014.688,10688.116,1203.995,2671.435
2024-05-26 02:30,8014.786,10688.116,1203.995,2671.435
2024-05-26 02:45,8014.876,10688.116,1203.995,2671.435
2024-05-26 03:00,8014.959,10688.116,1203.995,2671.435
2024-05-26 03:15,8015.044,10688.116,1203.995,2671.435
2024-05-26 03:30,8015.115,10688.116,1203.995,2671.435
2024-05-26 03:45,8015.173,10688.116,1203.995,2671.435
2024-05-26 04:00,8015.229,10688.116,1203.995,2671.435
2024-05-26 04:15,8015.296,10688.116,1203.995,2671.435
2024-05-26 04:30,8015.367,10688.116,1203.995,2671.435
2024-05-26 04:45,8015.427,10688.116,1203.995,2671.435
2024-05-26 05:00,8015.465,10688.116,1203.995,2671.435
2024-05-26 05:15,8015.506,10688.116,1203.995,2671.435
2024-05-26 05:30,8015.557,10688.116,1203.995,2671.435
2024-05-26 05:45,8015.599,10688.116,1203.995,2671.435
2024-05-26 06:00,8015.605,10688.116,1203.997,2671.435
2024-05-26 06:15,8015.624,10688.116,1203.998,2671.435
2024-05-26 06:30,8015.634,10688.116,1204.003,2671.435
2024-05-26 06:45,8015.634,10688.116,1204.056,2671.435
2024-05-26 07:00,8015.634,10688.116,1204.173,2671.435
2024-05-26 07:15,8015.718,10688.116,1204.292,2671.435
2024-05-26 07:30,8015.718,10688.116,1204.358,2671.435
2024-05-26 07:45,8015.718,10688.116,1204.395,2671.435
2024-05-26 08:00,8015.718,10688.116,1204.616,2671.435
2024-05-26 08:15,8015.718,10688.116,1205.034,2671.435
2024-05-26 08:30,8015.718,10688.116,1205.405,2671.435
2024-05-26 08:45,8015.718,10688.116,1205.898,2671.435
2024-05-26 09:00,8015.752,10688.116,1206.385,2671.435
2024-05-26 09:15,8015.752,10688.116,1206.608,2671.435
2024-05-26 09:30,8015.752,10688.116,1207.092,2671.435
2024-05-26 09:45,8015.752,10688.116,1207.412,2671.435
2024-05-26 10:00,8015.752,10688.116,1207.980,2671.435
2024-05-26 10:15,8015.752,10688.116,1208.400,2671.435
2024-05-26 10:30,8015.752,10688.116,1208.794,2671.435
2024-05-26 10:45,8015.753,10688.116,1209.146,2671.435
2024-05-26 11:00,8015.754,10688.116,1209.418,2671.435
2024-05-26 11:15,8015.754,10688.116,1209.637,2671.435
2024-05-26 11:30,8015.768,10688.116,1209.834,2671.435
2024-05-26 11:45,8015.768,10688.116,1210.000,2671.435
2024-05-26 12:00,8015.768,10688.116,1210.209,2671.435
2024-05-26 12:15,8015.861,10688.116,1210.359,2671.435
2024-05-26 12:30,8015.861,10688.116,1210.553,2671.435
2024-05-26 12:45,8015.861,10688.116,1210.717,2671.435
2024-05-26 13:00,8016.213,10688.116,1210.718,2671.435
2024-05-26 13:15,8016.715,10688.116,1210.723,2671.435
2024-05-26 13:30,8016.901,10688.116,1210.857,2671.435
2024-05-26 13:45,8016.940,10688.116,1211.032,2671.435
2024-05-26 14:00,8016.940,10688.116,1211.212,2671.435
2024-05-26 14:15,8016.940,10688.116,1211.412,2671.435
2024-05-26 14:30,8016.940,10688.116,1211.565,2671.435
2024-05-26 14:45,8016.940,10688.116,1211.700,2671.435
2024-05-26 15:00,8016.940,10688.116,1211.771,2671.435
2024-05-26 15:15,8016.947,10688.116,1211.789,2671.435
2024-05-26 15:30,8016.983,10688.116,1211.790,2671.435
2024-05-26 15:45,8017.309,10688.116,1211.790,2671.435
2024-05-26 16:00,8017.591,10688.116,1211.790,2671.435
2024-05-26 16:15,8017.799,10688.116,1211.794,2671.435
2024-05-26 16:30,8017.822,10688.116,1211.929,2671.435
2024-05-26 16:45,8017.855,10688.116,1211.963,2671.435
2024-05-26 17:00,8017.873,10688.116,1212.011,2671.435
2024-05-26 17:15,8017.903,10688.116,1212.053,2671.435
2024-05-26 17:30,8017.977,10688.116,1212.068,2671.435
2024-05-26 17:45,8017.978,10688.116,1212.131,2671.435
2024-05-26 18:00,8017.978,10688.116,1212.199,2671.435
2024-05-26 18:15,8017.989,10688.116,1212.204,2671.435
2024-05-26 18:30,8018.134,10688.116,1212.204,2671.435
2024-05-26 18:45,8018.557,10688.116,1212.204,2671.435
2024-05-26 19:00,8018.868,10688.116,1212.204,2671.435
2024-05-26 19:15,8019.438,10688.116,1212.204,2671.435
2024-05-26 19:30,8019.858,10688.116,1212.204,2671.435
2024-05-26 19:45,8020.164,10688.116,1212.204,2671.435
2024-05-26 20:00,8020.625,10688.116,1212.204,2671.435
2024-05-26 20:15,8020.851,10688.116,1212.204,2671.435
2024-05-26 20:30,8020.976,10688.116,1212.204,2671.435
2024-05-26 20:45,8021.080,10688.116,1212.204,2671.435
2024-05-26 21:00,8021.208,10688.116,1212.204,2671.435
2024-05-26 21:15,8021.336,10688.116,1212.204,2671.435
2024-05-26 21:30,8021.503,10688.116,1212.204,2671.435
2024-05-26 21:45,8021.696,10688.116,1212.204,2671.435
2024-05-26 22:00,8021.883,10688.116,1212.204,2671.435
2024-05-26 22:15,8022.042,10688.116,1212.204,2671.435
2024-05-26 22:30,8022.161,10688.116,1212.204,2671.435
2024-05-26 22:45,8022.269,10688.116,1212.204,2671.435
2024-05-26 23:00,8022.372,10688.116,1212.204,2671.435
2024-05-26 23:15,8022.484,10688.116,1212.204,2671.435
2024-05-26 23:30,8022.592,10688.116,1212.204,2671.435
2024-05-26 23:45,8022.691,10688.116,1212.204,2671.435
2024-05-27 00:00,8022.790,10688.116,1212.204,2671.435
2024-05-27 00:15,8022.902,10688.116,1212.204,2671.435
2024-05-27 00:30,8022.983,10688.116,1212.204,2671.435
2024-05-27 00:45,8023.064,10688.116,1212.204,2671.435
2024-05-27 01:00,8023.139,10688.116,1212.204,2671.435
2024-05-27 01:15,8023.192,10688.116,1212.204,2671.435
2024-05-27 01:30,8023.244,10688.116,1212.204,2671.435
2024-05-27 01:45,8023.308,10688.116,1212.204,2671.435
2024-05-27 02:00,8023.369,10688.116,1212.204,2671.435
2024-05-27 02:15,8023.435,10688.116,1212.204,2671.435
2024-05-27 02:30,8023.508,10688.116,1212.204,2671.435
2024-05-27 02:45,8023.559,10688.116,1212.204,2671.435
2024-05-27 03:00,8023.601,10688.116,1212.204,2671.435
2024-05-27 03:15,8023.643,10688.116,1212.204,2671.435
2024-05-27 03:30,8023.696,10688.116,1212.204,2671.435
2024-05-27 03:45,8023.748,10688.116,1212.204,2671.435
2024-05-27 04:00,8023.805,10688.116,1212.204,2671.435
2024-05-27 04:15,8023.866,10688.116,1212.204,2671.435
2024-05-27 04:30,8023.934,10688.116,1212.204,2671.435
2024-05-27 04:45,8024.123,10688.116,1212.204,2671.435
2024-05-27 05:00,8024.186,10688.116,1212.204,2671.435
2024-05-27 05:15,8024.232,10688.116,1212.204,2671.435
2024-05-27 05:30,8024.278,10688.116,1212.204,2671.435
2024-05-27 05:45,8024.324,10688.116,1212.204,2671.435
2024-05-27 06:00,8024.388,10688.116,1212.204,2671.435
2024-05-27 06:15,8024.461,10688.116,1212.204,2671.435
2024-05-27 06:30,8024.580,10688.116,1212.204,2671.435
2024-05-27 06:45,8024.623,10688.116,1212.204,2671.435
2024-05-27 07:00,8024.634,10688.116,1212.252,2671.435
2024-05-27 07:15,8024.634,10688.116,1212.252,2671.697
2024-05-27 07:30,8024.634,10688.205,1212.252,2671.787
2024-05-27 07:45,8024.634,10688.281,1212.252,2671.847
2024-05-27 08:00,8024.634,10688.584,1212.252,2671.883
2024-05-27 08:15,8024.634,10688.586,1212.252,2671.901
2024-05-27 08:30,8024.634,10688.594,1212.252,2671.947
2024-05-27 08:45,8024.634,10688.594,1212.252,2672.012
2024-05-27 09:00,8024.634,10688.594,1212.252,2672.111
2024-05-27 09:15,8024.634,10688.594,1212.252,2672.612
2024-05-27 09:30,8024.634,10688.594,1212.252,2673.162
2024-05-27 09:45,8024.634,10688.594,1212.252,2673.411
2024-05-27 10:00,8024.634,10688.594,1212.252,2673.788
2024-05-27 10:15,8024.634,10688.594,1212.252,2674.076
2024-05-27 10:30,8024.634,10688.594,1212.252,2674.333
2024-05-27 10:45,8024.634,10688.637,1212.252,2674.583
2024-05-27 11:00,8024.634,10688.637,1212.252,2674.863
2024-05-27 11:15,8024.634,10688.637,1212.252,2675.139
2024-05-27 11:30,8024.634,10688.637,1212.252,2675.529
2024-05-27 11:45,8024.634,10688.694,1212.252,2675.733
2024-05-27 12:00,8024.634,10688.782,1212.252,2675.958
2024-05-27 12:15,8024.634,10688.817,1212.252,2676.413
2024-05-27 12:30,8024.634,10688.817,1212.252,2676.864
2024-05-27 12:45,8024.634,10688.817,1212.252,2677.371
2024-05-27 13:00,8024.634,10688.817,1212.252,2677.892
2024-05-27 13:15,8024.634,10688.817,1212.252,2678.253
2024-05-27 13:30,8024.634,10688.817,1212.252,2678.657
2024-05-27 13:45,8024.634,10688.817,1212.252,2679.167
2024-05-27 14:00,8024.634,10688.817,1212.252,2679.521
2024-05-27 14:15,8024.634,10688.817,1212.252,2679.927
2024-05-27 14:30,8024.634,10688.817,1212.252,2680.284
2024-05-27 14:45,8024.634,10688.817,1212.252,2680.567
2024-05-27 15:00,8024.634,10688.817,1212.252,2680.862
2024-05-27 15:15,8024.634,10688.817,1212.252,2681.140
2024-05-27 15:30,8024.634,10688.817,1212.252,2681.360
2024-05-27 15:45,8024.634,10688.833,1212.252,2681.565
2024-05-27 16:00,8024.634,10688.850,1212.252,2681.750
2024-05-27 16:15,8024.634,10688.910,1212.252,2681.782
2024-05-27 16:30,8024.634,10688.920,1212.252,2681.837
2024-05-27 16:45,8024.634,10688.921,1212.252,2682.024
2024-05-27 17:00,8024.634,10688.921,1212.252,2682.206
2024-05-27 17:15,8024.634,10688.921,1212.252,2682.322
2024-05-27 17:30,8024.634,10689.009,1212.252,2682.366
2024-05-27 17:45,8024.634,10689.009,1212.252,2682.435
2024-05-27 18:00,8024.634,10689.009,1212.252,2682.527
2024-05-27 18:15,8024.634,10689.183,1212.252,2682.554
2024-05-27 18:30,8024.634,10689.382,1212.252,2682.554
2024-05-27 18:45,8024.634,10689.390,1212.252,2682.586
2024-05-27 19:00,8024.634,10689.390,1212.252,2682.663
2024-05-27 19:15,8024.634,10689.390,1212.252,2682.745
2024-05-27 19:30,8024.634,10689.391,1212.252,2682.766
2024-05-27 19:45,8024.634,10689.392,1212.252,2682.776
2024-05-27 20:00,8024.634,10689.405,1212.252,2682.776
2024-05-27 20:15,8024.634,10689.428,1212.252,2682.776
2024-05-27 20:30,8024.634,10689.502,1212.252,2682.776
2024-05-27 20:45,8024.634,10689.703,1212.252,2682.776
2024-05-27 21:00,8024.634,10689.868,1212.252,2682.776
2024-05-27 21:15,8024.634,10689.978,1212.252,2682.776
2024-05-27 21:30,8024.634,10690.102,1212.252,2682.776
2024-05-27 21:45,8024.634,10690.256,1212.252,2682.776
2024-05-27 22:00,8024.634,10690.439,1212.252,2682.776
2024-05-27 22:15,8024.634,10690.562,1212.252,2682.776
2024-05-27 22:30,8024.634,10690.679,1212.252,2682.776
2024-05-27 22:45,8024.634,10690.830,1212.252,2682.776
2024-05-27 23:00,8024.638,10691.128,1212.252,2682.776
2024-05-27 23:15,8024.809,10691.128,1212.252,2682.776
2024-05-27 23:30,8024.966,10691.128,1212.252,2682.776
2024-05-27 23:45,8025.138,10691.128,1212.252,2682.776
2024-05-28 00:00,8025.293,10691.128,1212.252,2682.776
2024-05-28 00:15,8025.448,10691.128,1212.252,2682.776
2024-05-28 00:30,8025.563,10691.128,1212.252,2682.776
2024-05-28 00:45,8025.667,10691.128,1212.252,2682.776
2024-05-28 01:00,8025.785,10691.128,1212.252,2682.776
2024-05-28 01:15,8025.920,10691.128,1212.252,2682.776
2024-05-28 01:30,8026.059,10691.128,1212.252,2682.776
2024-05-28 01:45,8026.179,10691.128,1212.252,2682.776
2024-05-28 02:00,8026.268,10691.128,1212.252,2682.776
2024-05-28 02:15,8026.341,10691.128,1212.252,2682.776
2024-05-28 02:30,8026.393,10691.128,1212.252,2682.776
2024-05-28 02:45,8026.447,10691.128,1212.252,2682.776
2024-05-28 03:00,8026.500,10691.128,1212.252,2682.776
2024-05-28 03:15,8026.560,10691.128,1212.252,2682.776
2024-05-28 03:30,8026.621,10691.128,1212.252,2682.776
2024-05-28 03:45,8026.692,10691.128,1212.252,2682.776
2024-05-28 04:00,8026.746,10691.128,1212.252,2682.776
2024-05-28 04:15,8026.785,10691.128,1212.252,2682.776
2024-05-28 04:30,8026.821,10691.128,1212.252,2682.776
2024-05-28 04:45,8026.858,10691.128,1212.252,2682.776
2024-05-28 05:00,8026.918,10691.128,1212.252,2682.776
2024-05-28 05:15,8026.988,10691.128,1212.252,2682.776
2024-05-28 05:30,8027.046,10691.128,1212.252,2682.776
2024-05-28 05:45,8027.099,10691.128,1212.252,2682.776
2024-05-28 06:00,8027.136,10691.128,1212.252,2682.776
2024-05-28 06:15,8027.149,10691.128,1212.254,2682.776
2024-05-28 06:30,8027.153,10691.128,1212.301,2682.776
2024-05-28 06:45,8027.153,10691.128,1212.565,2682.776
2024-05-28 07:00,8027.153,10691.128,1212.793,2682.782
2024-05-28 07:15,8027.153,10691.128,1212.793,2683.106
2024-05-28 07:30,8027.153,10691.172,1212.793,2683.420
2024-05-28 07:45,8027.153,10691.179,1212.793,2683.742
2024-05-28 08:00,8027.153,10691.179,1212.793,2683.901
2024-05-28 08:15,8027.153,10691.179,1212.793,2684.382
2024-05-28 08:30,8027.153,10691.179,1212.793,2684.709
2024-05-28 08:45,8027.153,10691.179,1212.793,2684.806
2024-05-28 09:00,8027.153,10691.179,1212.793,2684.905
2024-05-28 09:15,8027.153,10691.179,1212.793,2685.258
2024-05-28 09:30,8027.153,10691.179,1212.793,2685.680
2024-05-28 09:45,8027.153,10691.235,1212.793,2686.018
2024-05-28 10:00,8027.153,10691.269,1212.793,2686.278
2024-05-28 10:15,8027.153,10691.394,1212.793,2686.341
2024-05-28 10:30,8027.153,10691.438,1212.793,2686.734
2024-05-28 10:45,8027.153,10691.703,1212.793,2686.895
2024-05-28 11:00,8027.153,10691.703,1212.793,2687.347
2024-05-28 11:15,8027.153,10691.748,1212.793,2687.458
2024-05-28 11:30,8027.153,10691.821,1212.793,2687.599
2024-05-28 11:45,8027.153,10691.822,1212.793,2687.931
2024-05-28 12:00,8027.153,10691.855,1212.793,2688.277
2024-05-28 12:15,8027.153,10691.855,1212.793,2688.773
2024-05-28 12:30,8027.153,10691.855,1212.793,2689.234
2024-05-28 12:45,8027.153,10691.858,1212.793,2689.597
2024-05-28 13:00,8027.153,10691.902,1212.793,2689.783
2024-05-28 13:15,8027.153,10692.243,1212.793,2689.831
2024-05-28 13:30,8027.153,10692.588,1212.793,2689.906
2024-05-28 13:45,8027.153,10692.706,1212.793,2690.044
2024-05-28 14:00,8027.153,10692.823,1212.793,2690.191
2024-05-28 14:15,8027.153,10692.823,1212.793,2690.328
2024-05-28 14:30,8027.153,10692.823,1212.793,2690.390
2024-05-28 14:45,8027.153,10692.823,1212.793,2690.554
2024-05-28 15:00,8027.153,10692.823,1212.793,2690.887
2024-05-28 15:15,8027.153,10692.828,1212.793,2691.158
2024-05-28 15:30,8027.153,10692.881,1212.793,2691.238
2024-05-28 15:45,8027.153,10692.900,1212.793,2691.392
2024-05-28 16:00,8027.153,10693.034,1212.793,2691.513
2024-05-28 16:15,8027.153,10693.107,1212.793,2691.513
2024-05-28 16:30,8027.153,10693.605,1212.793,2691.513
2024-05-28 16:45,8027.153,10693.734,1212.793,2691.513
2024-05-28 17:00,8027.153,10693.822,1212.793,2691.513
2024-05-28 17:15,8027.153,10693.830,1212.793,2691.527
2024-05-28 17:30,8027.153,10693.841,1212.793,2691.563
2024-05-28 17:45,8027.153,10694.233,1212.793,2691.563
